$GNRMC,102346.000,A,3544.1681,N,05129.5154,E,23.06,280.25,190923,,,D*4F
$GNRMC,102347.000,A,3544.1691,N,05129.5078,E,22.13,280.98,190923,,,D*43
$GNRMC,102349.000,A,3544.1711,N,05129.4939,E,19.17,280.52,190923,,,D*43
$GNRMC,102350.000,A,3544.1720,N,05129.4876,E,18.29,280.51,190923,,,D*4C
$GNRMC,102351.000,A,3544.1729,N,05129.4813,E,18.78,282.08,190923,,,D*4D
$GNRMC,102352.000,A,3544.1742,N,05129.4746,E,20.30,285.36,190923,,,D*41
$GNRMC,102353.000,A,3544.1760,N,05129.4677,E,22.58,289.18,190923,,,D*4F
$GNRMC,102354.000,A,3544.1783,N,05129.4600,E,24.83,290.34,190923,,,D*43
$GNRMC,102355.000,A,3544.1808,N,05129.4517,E,26.60,289.51,190923,,,D*4F
$GNRMC,102357.000,A,3544.1854,N,05129.4334,E,29.04,284.34,190923,,,D*40
$GNRMC,102358.000,A,3544.1875,N,05129.4236,E,29.67,283.19,190923,,,D*42
$GNRMC,102359.000,A,3544.1893,N,05129.4136,E,30.36,282.31,190923,,,D*4F
$GNRMC,102400.000,A,3544.1910,N,05129.4033,E,30.40,281.17,190923,,,D*4C
$GNRMC,102401.000,A,3544.1926,N,05129.3930,E,29.99,280.66,190923,,,D*4E
$GNRMC,102402.000,A,3544.1940,N,05129.3828,E,29.98,280.30,190923,,,D*47
$GNRMC,102404.000,A,3544.1973,N,05129.3616,E,32.39,281.92,190923,,,D*4A
$GNRMC,102405.000,A,3544.1992,N,05129.3503,E,33.70,282.60,190923,,,D*41
$GNRMC,102406.000,A,3544.2014,N,05129.3386,E,35.77,282.82,190923,,,D*40
$GNRMC,102407.000,A,3544.2037,N,05129.3262,E,37.74,283.37,190923,,,D*45
$GNRMC,102408.000,A,3544.2063,N,05129.3135,E,38.81,284.15,190923,,,D*48
$GNRMC,102409.000,A,3544.2091,N,05129.3003,E,39.93,284.24,190923,,,D*40
$GNRMC,102411.000,A,3544.2144,N,05129.2739,E,38.09,283.09,190923,,,D*45
$GNRMC,102412.000,A,3544.2169,N,05129.2611,E,38.08,281.72,190923,,,D*4D
$GNRMC,102413.000,A,3544.2191,N,05129.2484,E,38.05,280.73,190923,,,D*48
$GNRMC,102414.000,A,3544.2212,N,05129.2352,E,39.57,280.13,190923,,,D*4B
$GNRMC,102415.000,A,3544.2233,N,05129.2219,E,38.61,279.65,190923,,,D*44
$GNRMC,102416.000,A,3544.2253,N,05129.2090,E,38.22,280.18,190923,,,D*49
$GNRMC,102418.000,A,3544.2301,N,05129.1838,E,36.70,281.70,190923,,,D*4E
$GNRMC,102419.000,A,3544.2323,N,05129.1718,E,35.49,282.45,190923,,,D*4E
$GNRMC,102420.000,A,3544.2344,N,05129.1603,E,34.12,283.03,190923,,,D*42
$GNRMC,102421.000,A,3544.2363,N,05129.1493,E,32.71,284.09,190923,,,D*43
$GNRMC,102422.000,A,3544.2382,N,05129.1387,E,31.32,283.56,190923,,,D*44
$GNRMC,102423.000,A,3544.2400,N,05129.1285,E,30.47,282.76,190923,,,D*4B
$GNRMC,102424.000,A,3544.2416,N,05129.1184,E,30.41,283.43,190923,,,D*48
$GNRMC,102426.000,A,3544.2457,N,05129.0996,E,26.35,288.91,190923,,,D*45
$GNRMC,102427.000,A,3544.2483,N,05129.0919,E,23.33,294.86,190923,,,D*42
$GNRMC,102428.000,A,3544.2521,N,05129.0859,E,22.49,309.78,190923,,,D*49
$GNRMC,102429.000,A,3544.2570,N,05129.0819,E,21.03,320.36,190923,,,D*44
$GNRMC,102430.000,A,3544.2625,N,05129.0798,E,19.35,332.63,190923,,,D*44
$GNRMC,102431.000,A,3544.2681,N,05129.0786,E,19.79,342.12,190923,,,D*4D
$GNRMC,102433.000,A,3544.2791,N,05129.0755,E,19.82,343.24,190923,,,D*41
$GNRMC,102434.000,A,3544.2844,N,05129.0739,E,20.07,344.27,190923,,,D*48
$GNRMC,102435.000,A,3544.2896,N,05129.0719,E,19.84,341.43,190923,,,D*42
$GNRMC,102436.000,A,3544.2946,N,05129.0695,E,19.07,338.79,190923,,,D*44
$GNRMC,102437.000,A,3544.2994,N,05129.0670,E,17.77,335.29,190923,,,D*40
$GNRMC,102438.000,A,3544.3038,N,05129.0643,E,17.70,330.82,190923,,,D*42
$GNRMC,102440.000,A,3544.3125,N,05129.0562,E,21.35,317.08,190923,,,D*43
$GNRMC,102441.000,A,3544.3164,N,05129.0505,E,21.95,308.51,190923,,,D*4E
$GNRMC,102442.000,A,3544.3197,N,05129.0446,E,19.88,303.24,190923,,,D*49
$GNRMC,102443.000,A,3544.3221,N,05129.0390,E,17.00,295.52,190923,,,D*4B
$GNRMC,102444.000,A,3544.3237,N,05129.0336,E,16.59,283.87,190923,,,D*45
$GNRMC,102445.000,A,3544.3245,N,05129.0276,E,18.55,278.91,190923,,,D*45
$GNRMC,102446.000,A,3544.3247,N,05129.0208,E,20.94,273.58,190923,,,D*45
$GNRMC,102448.000,A,3544.3232,N,05129.0056,E,22.81,253.26,190923,,,D*4D
$GNRMC,102449.000,A,3544.3210,N,05128.9983,E,21.81,247.39,190923,,,D*4D
$GNRMC,102450.000,A,3544.3180,N,05128.9916,E,22.16,239.15,190923,,,D*49
$GNRMC,102451.000,A,3544.3143,N,05128.9853,E,23.29,232.35,190923,,,D*43
$GNRMC,102452.000,A,3544.3098,N,05128.9793,E,23.55,226.15,190923,,,D*48
$GNRMC,102453.000,A,3544.3046,N,05128.9739,E,24.72,218.08,190923,,,D*49
$GNRMC,102455.000,A,3544.2914,N,05128.9655,E,27.22,201.54,190923,,,D*4C
$GNRMC,102456.000,A,3544.2840,N,05128.9630,E,27.28,191.14,190923,,,D*48
$GNRMC,102457.000,A,3544.2763,N,05128.9621,E,27.78,184.03,190923,,,D*40
$GNRMC,102458.000,A,3544.2686,N,05128.9621,E,28.23,179.56,190923,,,D*46
$GNRMC,102459.000,A,3544.2608,N,05128.9622,E,27.95,179.83,190923,,,D*48
$GNRMC,102500.000,A,3544.2529,N,05128.9629,E,28.62,176.60,190923,,,D*4B
$GNRMC,102502.000,A,3544.2345,N,05128.9642,E,32.84,177.68,190923,,,D*42
$GNRMC,102503.000,A,3544.2253,N,05128.9643,E,33.13,178.94,190923,,,D*47
$GNRMC,102504.000,A,3544.2161,N,05128.9640,E,33.33,182.67,190923,,,D*4A
$GNRMC,102505.000,A,3544.2070,N,05128.9625,E,33.81,188.66,190923,,,D*4B
$GNRMC,102506.000,A,3544.1976,N,05128.9606,E,33.89,189.94,190923,,,D*41
$GNRMC,102507.000,A,3544.1884,N,05128.9588,E,33.64,189.20,190923,,,D*45
$GNRMC,102509.000,A,3544.1698,N,05128.9555,E,34.45,187.96,190923,,,D*4F
$GNRMC,102510.000,A,3544.1600,N,05128.9539,E,36.24,188.01,190923,,,D*48
$GNRMC,102511.000,A,3544.1498,N,05128.9523,E,37.84,187.50,190923,,,D*41
$GNRMC,102512.000,A,3544.1393,N,05128.9513,E,38.47,188.09,190923,,,D*4E
$GNRMC,102513.000,A,3544.1289,N,05128.9493,E,37.95,190.34,190923,,,D*4B
$GNRMC,102514.000,A,3544.1186,N,05128.9468,E,37.18,192.02,190923,,,D*46
$GNRMC,102515.000,A,3544.1084,N,05128.9440,E,37.54,195.65,190923,,,D*40
$GNRMC,102517.000,A,3544.0888,N,05128.9348,E,37.98,204.51,190923,,,D*44
$GNRMC,102518.000,A,3544.0794,N,05128.9289,E,38.44,208.02,190923,,,D*41
$GNRMC,102519.000,A,3544.0701,N,05128.9221,E,39.57,211.01,190923,,,D*46
$GNRMC,102520.000,A,3544.0608,N,05128.9142,E,39.81,212.37,190923,,,D*4F
$GNRMC,102521.000,A,3544.0515,N,05128.9068,E,39.73,213.32,190923,,,D*41
$GNRMC,102522.000,A,3544.0424,N,05128.8992,E,39.19,214.90,190923,,,D*4F
$GNRMC,102524.000,A,3544.0252,N,05128.8835,E,37.95,217.28,190923,,,D*48
$GNRMC,102525.000,A,3544.0170,N,05128.8757,E,37.30,217.58,190923,,,D*49
$GNRMC,102526.000,A,3544.0093,N,05128.8677,E,36.67,217.88,190923,,,D*4B
$GNRMC,102527.000,A,3544.0012,N,05128.8601,E,35.92,217.40,190923,,,D*4F
$GNRMC,102528.000,A,3543.9933,N,05128.8532,E,33.51,217.35,190923,,,D*4C
$GNRMC,102529.000,A,3543.9862,N,05128.8463,E,32.13,219.34,190923,,,D*45
$GNRMC,102531.000,A,3543.9727,N,05128.8325,E,31.76,218.28,190923,,,D*4B
$GNRMC,102532.000,A,3543.9661,N,05128.8259,E,31.08,217.66,190923,,,D*4D
$GNRMC,102533.000,A,3543.9597,N,05128.8200,E,30.60,217.29,190923,,,D*4E
$GNRMC,102534.000,A,3543.9535,N,05128.8141,E,28.33,217.37,190923,,,D*47
$GNRMC,102535.000,A,3543.9475,N,05128.8086,E,27.11,217.11,190923,,,D*42
